Book Id,Title,Author,average_rating,isbn,isbn13,language_code,num_pages,ratings_count,text_reviews_count,publication_date,publisher,genres
28666,Fugitive Prince (Wars of Light and Shadow  #4),Janny Wurts,3.89,0061054682,9780061054686,eng,704,62,4,9/8/1998,HarperCollins Publishers,"Fantasy;Fantasy,Epic Fantasy;Fiction;Fantasy,High Fantasy;Science Fiction Fantasy;Science Fiction;Epic;Fantasy,Dragons;War;Unfinished"
31555,Phantoms in the Brain: Probing the Mysteries of the Human Mind,V.S. Ramachandran/Sandra Blakeslee/Oliver Sacks,4.26,0688172172,9780688172176,eng,352,15190,532,8/18/1999,William Morrow Paperbacks,"Psychology;Science;Nonfiction;Biology,Neuroscience;Health,Medicine;Neuroscience,Brain;Science,Biology;Medical;Philosophy;Science,Popular Science"
27674,On Christian Belief (Works of Saint Augustine),Augustine of Hippo/Boniface Ramsey/Michael Fiedrowicz,4.08,1565482344,9781565482340,eng,372,12,1,12/1/2005,New City Press,"Religion,Theology;Philosophy;Religion,Christianity"
31997,鋼之鍊金術師 5,Hiromu Arakawa/荒川弘/方郁仁,4.56,986114613X,9789861146133,zho,189,6,0,6/2/2004,東立,"Sequential Art,Manga;Fantasy;Sequential Art,Graphic Novels;Sequential Art,Comics;Fiction;Science Fiction;Science Fiction,Steampunk;Young Adult;Manga,Shonen;Adventure"
43229,Sweet Violence: The Idea of the Tragic,Terry Eagleton,4.0,0631233601,9780631233602,eng,348,85,8,9/27/2002,Wiley-Blackwell,"Philosophy;Nonfiction;Criticism,Literary Criticism;Philosophy,Theory;Criticism;Cultural;Reference,Research;Plays,Theatre;History;Tragedy"
13618,Death Note  Vol. 3: Hard Run (Death Note  #3),Tsugumi Ohba/Takeshi Obata/Pookie Rolf,4.43,1421501708,9781421501703,eng,200,22435,741,1/3/2006,VIZ Media LLC,"Sequential Art,Manga;Sequential Art,Graphic Novels;Fantasy;Sequential Art,Comics;Fiction;Horror;Mystery;Young Adult;Thriller;Mystery,Crime"
33536,Happy Hour at Casa Dracula (Casa Dracula  #1),Marta Acosta,3.59,1416520384,9781416520382,en-US,314,2000,238,7/4/2006,Pocket Books,"Paranormal,Vampires;Fantasy,Paranormal;Romance;Romance,Paranormal Romance;Fantasy;Womens Fiction,Chick Lit;Fiction;Fantasy,Urban Fantasy;Fantasy,Supernatural;Humor"
30323,Jane Eyre,Charlotte Brontë/Margaret Smith/Sally Shuttleworth,4.12,0192839659,9780192839657,eng,452,684,50,2/1/2001,Oxford University Press,"Classics;Fiction;Romance;Historical,Historical Fiction;Gothic;Literature;Historical;Academic,School;Literature,19th Century;Novels"
702,Modern Latin America,Thomas E. Skidmore/Peter H. Smith,3.59,019517013X,9780195170139,en-US,528,234,11,10/7/2004,Oxford University Press  USA,"History;Nonfiction;Politics;Academic,School;Textbooks;Science;Modern;Cultural,Latin American;History,World History;Literature,American"
14043,Romanee Conti: The World's Most Fabled Wine,Richard Olney,3.75,0847819272,9780847819270,eng,208,20,1,9/15/1995,Rizzoli International Publications,"Alcohol,Wine"
17313,The Oath,Frank E. Peretti,4.07,1595540458,9781595540454,eng,576,32,4,8/28/2005,Thomas Nelson,"Fiction;Christian;Horror;Christian Fiction;Thriller;Fantasy;Mystery;Religion;Adult;Religion,Christianity"
33932,The Hedgehog  the Fox & the Magister's Pox: Mending the Gap Between Science & the Humanities,Stephen Jay Gould,3.63,1400051533,9781400051533,eng,288,397,29,3/23/2004,Three Rivers Press,"Science;Nonfiction;Philosophy;History;Science,Biology;Writing,Essays;Biology,Evolution;Science,Popular Science;Science,Natural History;Environment,Nature"
3072,The Tenants,Bernard Malamud/Aleksandar Hemon,3.65,0374521026,9780374521028,eng,248,662,50,9/18/2003,Farrar  Straus and Giroux,"Fiction;Literature,Jewish;Novels;Classics;Literary Fiction;Literature,American;Race;The United States Of America;Literature,20th Century;American,Americana"
31975,Astonishing X-Men  Volume 2: Dangerous,Joss Whedon/John Cassaday,4.19,078511677X,9780785116776,eng,152,10769,282,6/27/2007,Marvel,"Sequential Art,Comics;Sequential Art,Graphic Novels;Superheroes,Marvel;Marvel,X Men;Comics,Superheroes;Comics,Comic Book;Fiction;Graphic Novels Comics;Science Fiction;Fantasy"
39035,Dancing on His Grave: A True Story of Survival and Triumph,Barbara Richard,3.76,1412086531,9781412086530,eng,296,16,4,6/5/2006,Trafford Publishing,Biography;Autobiography
31160,The Earth and Its Peoples: Volume II,Richard W. Bulliet/Daniel R. Headrick/David Northrup/Lyman L. Johnson/Pamela Kyle Crossley/Steven W. Hirsch/Steven Hirsch,4.07,0618471162,9780618471164,eng,34,9,0,5/9/2005,Cengage Learning,"Academic,School;History"
16005,Paradise Lost,John Milton/Gordon Teskey,3.82,0393924289,9780393924282,eng,590,1909,120,12/15/2004,W. W. Norton & Company,"Classics;Poetry;Fiction;Literature;Religion;Fantasy;Philosophy;Academic,School;Classics,Classic Literature;Epic"
10009,Homo Faber,Max Frisch,3.74,0156421356,9780156421355,eng,228,12491,267,5/1/1994,Mariner Books,"Classics;Fiction;European Literature,German Literature;Academic,School;Literature;Novels;Roman;Literature,20th Century;Cultural,Germany;Academic,Read For School"
27763,Cold Sleep (Cold Series #1),Narise Konohara/Nanao Saikawa/Douglas W. Dlin,3.73,1569708878,9781569708873,eng,226,278,14,8/9/2006,Digital Manga Publishing,"Manga,Yaoi;Sequential Art,Manga;Yaoi,Boys Love;Romance;Contemporary;Romance,M M Romance;Novels,Light Novel;LGBT;Fiction;Yaoi,Shounen Ai"
30634,What Christians Believe,C.S. Lewis,4.24,0060761539,9780060761530,en-US,98,566,73,2/22/2005,HarperOne,"Christian;Nonfiction;Religion,Christianity;Religion;Religion,Theology;Audiobook;Religion,Faith;Spirituality;Philosophy;Inspirational"
40526,Time and Again (Time  #1),Jack Finney,3.96,0575073608,9780575073609,eng,399,13760,1624,5/1/2012,Orion Publishing Group,"Science Fiction,Time Travel;Fiction;Science Fiction;Historical,Historical Fiction;Fantasy;Romance;Mystery;New York;Historical;Classics"
5190,Open House,Elizabeth Berg,3.7,0345435168,9780345435163,eng,272,54119,1629,5/1/2001,Ballantine Books,"Fiction;Womens Fiction,Chick Lit;Contemporary;Adult Fiction;Romance;Adult;Novels;Womens Fiction;Family Law,Divorce;Audiobook"
13042,Kate Vaiden,Reynolds Price,3.91,0684846942,9780684846941,eng,306,1345,114,5/29/1998,Scribner,"Fiction;American,Southern;Literary Fiction;Book Club;Novels;Adult Fiction;Literature,American;Historical,Historical Fiction;Literature;Classics"
43010,The Curious Incident of the Dog in the Night-Time,Mark Haddon,3.88,1419317261,9781419317262,eng,6,614,119,12/1/2006,Recorded Books,"Fiction;Mystery;Young Adult;Contemporary;Classics;Novels;Neurodiversity,Autistic Spectrum Disorder;Psychology;Academic,School;Literature"
22557,Wasteland of Flint,Thomas Harlan,3.79,0765341131,9780765341136,eng,512,291,38,2/1/2004,Tor Books,"Science Fiction;Science Fiction,Alternate History;Fiction;Space,Space Opera;Science Fiction Fantasy;Speculative Fiction;Adult Fiction;Fantasy"
41468,Dewdrops on a Lotus Leaf: Zen Poems of Ryokan,Ryōkan/John   Stevens,4.58,1590301080,9781590301081,eng,120,183,19,4/13/2004,Shambhala,"Poetry;Religion,Buddhism;Buddhism,Zen;Asian Literature,Japanese Literature;Cultural,Japan;Spirituality;Philosophy;Religion;Cultural,Asia"
37238,In the Land of the Lawn Weenies and Other Warped and Creepy Tales (Weenies series  #1),David Lubar,3.96,0765345706,9780765345707,en-US,256,720,69,6/16/2003,Starscape,"Short Stories;Humor;Horror;Fantasy;Fiction;Childrens;Young Adult;Childrens,Middle Grade;Anthologies;Fantasy,Paranormal"
32527,Alone (Detective D.D. Warren  #1),Lisa Gardner/Anna Fields,3.96,0553584537,9780553584530,eng,451,44349,1850,12/27/2005,Bantam,"Mystery;Thriller;Fiction;Mystery,Crime;Suspense;Thriller,Mystery Thriller;Audiobook;Adult;Mystery,Detective;Adult Fiction"
14535,El Perfume: Historia De Un Asesino,Patrick Süskind,4.02,8432216887,9788432216886,spa,312,17,1,2/19/2018,Planeta Publishing,"Fiction;Classics;Historical,Historical Fiction;Horror;Mystery;Thriller;Mystery,Crime;Historical;European Literature,German Literature;Novels"
13835,In the Hand of the Goddess (Song of the Lioness  #2),Tamora Pierce,4.24,0689878567,9780689878565,eng,264,77540,1396,1/1/2005,Simon Pulse,"Fantasy;Young Adult;Fiction;Fantasy,Magic;Adventure;Young Adult,Young Adult Fantasy;Romance;Fantasy,High Fantasy;Childrens,Middle Grade;Childrens"
5743,Seventy-Seven Clocks (Bryant & May #3),Christopher Fowler,3.89,0553587153,9780553587159,eng,496,2095,188,11/29/2005,Bantam Books,"Mystery;Fiction;Mystery,Crime;Thriller,Mystery Thriller;European Literature,British Literature;Historical,Historical Fiction;Mystery,Detective;Humor;Audiobook;Historical"
21214,Practice Makes Perfect: Italian Verb Tenses,Paola Nanni-Tate,4.0,0071451382,9780071451383,eng,252,9,1,11/23/2005,McGraw-Hill Companies,"European Literature,Italian Literature"
12299,The Scarlet Letter,Nathaniel Hawthorne,3.4,0743487567,9780743487566,eng,400,1373,68,5/1/2004,Simon & Schuster,"Classics;Fiction;Historical,Historical Fiction;Academic,School;Literature;Young Adult,High School;Academic,Read For School;Historical;Classics,Classic Literature;Novels"
8492,Prophet,Frank E. Peretti,3.94,1581345267,9781581345261,en-US,416,12789,221,3/11/2004,Crossway Books,"Christian Fiction;Fiction;Christian;Thriller;Fantasy;Suspense;Mystery;Religion;Religion,Christianity;Spirituality"
1540,The Oedipus Cycle: Oedipus Rex  Oedipus at Colonus  Antigone,Sophocles/Robert Fitzgerald/Dudley Fitts,3.97,015602764X,9780156027649,eng,259,45589,726,11/1/2002,Mariner Books,"Classics;Plays;Drama;Fiction;Fantasy,Mythology;Academic,School;Literature;Plays,Theatre;Poetry;Academic,Read For School"
3465,Three Weeks With My Brother,Nicholas Sparks/Micah Sparks,4.03,0446694851,9780446694858,eng,368,36784,2658,1/3/2006,Grand Central Publishing,"Nonfiction;Autobiography,Memoir;Biography;Travel;Romance;Biography Memoir;Biography,Autobiography;Adult;Audiobook;Womens Fiction,Chick Lit"
15186,American Film Guide,Frank N. Magill,0.0,0893562505,9780893562502,eng,5,0,0,1/1/1983,Salem Press Inc,
12853,Demons,Fyodor Dostoyevsky/Richard Pevear/Larissa Volokhonsky,4.27,0375411224,9780375411229,eng,733,214,27,10/24/2000,Everyman's Library,"Classics;Fiction;Cultural,Russia;Literature,Russian Literature;Literature;Philosophy;Novels;Literature,19th Century;Classics,Classic Literature;Politics"
3840,Don Quixote,Miguel de Cervantes Saavedra/Tobias Smollett/Carlos Fuentes,3.87,037575699X,9780375756993,eng,1168,393,40,4/10/2001,Modern Library,"Classics;Fiction;Literature;European Literature,Spanish Literature;Adventure;Historical,Historical Fiction;Novels;Cultural,Spain;Humor;Classics,Classic Literature"
8019,Little Miss Birthday,Roger Hargreaves/Adam Hargreaves,4.02,0843121319,9780843121315,eng,32,207,11,1/11/2007,Price Stern Sloan,"Childrens,Picture Books;Childrens;Fiction;Fantasy"
13467,Brit-Think  Ameri-Think: A Transatlantic Survival Guide,Jane Walmsley,3.26,0142001341,9780142001349,eng,160,269,40,2/25/2003,Penguin Books,"Nonfiction;Travel;Humor;Humanities,Language;Cultural;Psychology;European Literature,British Literature;Humor,Comedy;Culture,Society;Social Science"
30537,Cigarettes Are Sublime,Richard Klein,3.81,0822316412,9780822316411,en-US,232,138,18,1/20/1995,Duke University Press Books,"Nonfiction;History;Philosophy;Writing,Essays;Criticism,Literary Criticism;Cultural"
1814,2012: The Return of Quetzalcoatl,Daniel Pinchbeck,3.42,1585424838,9781585424832,en-US,408,1416,217,5/4/2006,Tarcher,"Nonfiction;Spirituality;Philosophy;Religion;History;Occult;Cultural;Spirituality,New Age;Philosophy,Metaphysics;Anthropology"
42929,Gai-Jin (Asian Saga  #3),James Clavell,3.86,044021680X,9780440216803,eng,1236,10757,296,4/3/1994,Dell,"Historical,Historical Fiction;Fiction;Cultural,Japan;Historical;Cultural,Asia;Adventure;Classics;Novels;Literature;Literature,Asian Literature"
29593,A Place So Foreign and Eight More,Cory Doctorow/Bruce Sterling,3.72,1568582862,9781568582863,eng,243,860,43,9/8/2003,Four Walls Eight Windows Press,"Science Fiction;Fiction;Short Stories;Fantasy;Anthologies,Collections;Speculative Fiction;Science Fiction,Cyberpunk;Anthologies;Science Fiction,Near Future;Science Fiction Fantasy"
16234,Hear the Wind Blow,Mary Downing Hahn,4.07,0618181903,9780618181902,eng,224,266,45,5/19/2003,Clarion Books,"Historical,Historical Fiction;Military History,Civil War;Historical;Young Adult;Childrens;War;Childrens,Juvenile;Adventure,Survival;Family;Realistic Fiction"
13177,Private Parts,Howard Stern,3.77,0671009443,9780671009441,eng,660,3878,151,3/1/1997,Pocket Books,"Biography;Nonfiction;Humor;Autobiography,Memoir;Humor,Comedy;Biography,Autobiography;Biography Memoir;Literature,Banned Books;Music;Literature,American"
12662,Caravans,James A. Michener,4.05,0812969820,9780812969825,eng,320,4753,400,9/9/2003,Dial Press Trade Paperback,"Historical,Historical Fiction;Fiction;Historical;Adventure;Cultural,Asia;Novels;Literature;Drama;Travel;Romance"
31995,鋼之鍊金術師 4,Hiromu Arakawa/荒川弘/方郁仁,4.55,9861146121,9789861146126,zho,189,5,0,6/2/2004,東立,"Sequential Art,Manga;Fantasy;Sequential Art,Comics;Sequential Art,Graphic Novels;Fiction;Science Fiction,Steampunk;Young Adult;Science Fiction;Manga,Shonen;Adventure"
35056,Sahara (Dirk Pitt  #11),Clive Cussler,3.96,0671521101,9780671521103,en-US,576,528,34,3/1/1995,Pocket Books,"Fiction;Adventure;Thriller;Action;Mystery;Suspense;Thriller,Mystery Thriller;Cultural,Africa;Historical,Historical Fiction;Adult Fiction"
35163,Star Trek: Logs Five and Six (Star Trek: Log  #5-6),Alan Dean Foster,3.65,0345495837,9780345495839,eng,388,35,0,9/5/2006,Del Rey Books,"Media Tie In,Star Trek;Science Fiction"
8840,Saint-Exupéry,Stacy Schiff/Antoine de Saint-Exupéry,4.02,0805079130,9780805079135,eng,560,208,27,2/7/2006,Holt Paperbacks,"Biography;Nonfiction;History;Aviation;Biography Memoir;Literature;Cultural,France;Writing,Books About Books"
1558,Oedipus Rex (Greek and Latin Classics),Sophocles/Roger D. Dawe,3.7,0521617359,9780521617352,grc,214,218,1,8/1/2006,Cambridge University Press,"Classics;Plays;Fiction;Drama;Academic,School;Fantasy,Mythology;Academic,Read For School;Plays,Theatre;Literature;Young Adult,High School"
18926,Conversations with Žižek,Slavoj Žižek/Glyn Daly,3.88,0745628974,9780745628974,eng,171,117,1,12/30/2003,Polity Press,"Philosophy;Politics;Philosophy,Theory;Nonfiction"
5989,Li Po and Tu Fu: Poems,Li Bai/Du Fu/Arthur Cooper/Shui Chien-Tung,4.14,0140442723,9780140442724,eng,256,389,28,4/26/1973,Penguin Classics,"Poetry;Cultural,China;Classics;Asian Literature,Chinese Literature;Cultural,Asia;Literature;Literature,Asian Literature;Nonfiction;History;Historical,Medieval"
7530,Autobiography of a Fat Bride: True Tales of a Pretend Adulthood,Laurie Notaro,3.98,037576092X,9780375760921,en-US,257,8009,455,7/8/2003,Villard,"Humor;Nonfiction;Autobiography,Memoir;Writing,Essays;Womens Fiction,Chick Lit;Humor,Comedy;Biography;Biography,Autobiography;Short Stories;Biography Memoir"
37387,The Prime of Miss Jean Brodie / The Girls of Slender Means / The Driver's Seat / The Only Problem,Muriel Spark,3.79,1857152743,9781857152746,eng,512,1477,90,5/6/2004,Random House,"Fiction;Classics;Novels;Short Stories;European Literature,British Literature;Literature;Literature,20th Century;Literary Fiction;Book Club;Womens"
12609,The Spirit Catches You and You Fall Down: A Hmong Child  Her American Doctors  and the Collision of Two Cultures,Anne Fadiman,4.17,0374525641,9780374525644,eng,341,60656,4194,9/30/1998,Noonday Press,"Nonfiction;Health,Medicine;Anthropology;Medical;Science;Biography;Autobiography,Memoir;History;Health;Sociology"
11033,The Seville Communion,Arturo Pérez-Reverte/Sonia Soto,3.68,0156029812,9780156029810,eng,400,3912,209,6/7/2004,Mariner Books,"Fiction;Mystery;Cultural,Spain;Thriller;European Literature,Spanish Literature;Historical,Historical Fiction;Mystery,Crime;Thriller,Mystery Thriller;Suspense;Literature"
4227,Angels & Demons (Robert Langdon  #1),Dan Brown,3.89,0743275063,9780743275064,en-US,528,1192,143,5/3/2005,Atria Books,"Fiction;Mystery;Thriller;Thriller,Mystery Thriller;Suspense;Adventure;Mystery,Crime;Historical,Historical Fiction;Novels;Adult"
35552,A Hard Day's Write: The Stories Behind Every Beatles Song,Steve Turner,4.18,0060844094,9780060844097,eng,224,156,10,10/18/2005,It Books,"Music;Nonfiction;Biography;History;Reference;Art;Culture,Pop Culture;Language,Writing;Biography,Music Biography;Music,Rock N Roll"
11389,Arrowsmith,Sinclair Lewis/E.L. Doctorow,3.82,0451526910,9780451526915,eng,428,5889,300,6/1/1953,Harcourt Brace Jovanovich,"Fiction;Classics;Literature;Historical,Historical Fiction;Health,Medicine;Novels;Medical;Literature,American;Literary Fiction;Nobel Prize"
14235,The Great Gatsby,F. Scott Fitzgerald,3.91,0891906797,9780891906797,eng,182,149,7,9/1/1925,Amereon Ltd,"Classics;Fiction;Academic,School;Historical,Historical Fiction;Literature;Romance;Novels;Academic,Read For School;Young Adult,High School;Literature,American"
21773,Blood Moon Over Britain,Morag McKendrick Pippin,3.44,0843955821,9780843955828,eng,323,17,4,12/1/2005,Leisure Books,"Romance,Historical Romance;Romance"
43476,The Criss Cross,Crystal Lacey Winslow,4.2,0971702128,9780971702127,en-US,360,110,16,8/1/2004,Melodrama Publishing,Fiction
31204,Tom Jones,Henry Fielding/Doreen Roberts,3.74,1853260215,9781853260216,eng,734,564,48,5/5/1992,Wordsworth Editions,"Classics;Fiction;Literature;Literature,18th Century;Humor;European Literature,British Literature;Novels;Historical,Historical Fiction;Romance;Literature,English Literature"
39763,The Mystical Poems of Rumi 1: First Selection  Poems 1-200,Rumi/A.J. Arberry,4.28,0226731510,9780226731513,eng,208,114,8,3/15/1974,University Of Chicago Press,"Poetry;Religion,Islam;Occult,Mysticism;Spirituality"
28409,The Masterpiece,Émile Zola/Roger Pearson,3.96,0192839632,9780192839633,eng,464,1977,101,7/22/1999,Oxford University Press,"Classics;Cultural,France;Fiction;European Literature,French Literature;Art;Literature,19th Century;Literature;Novels;Roman;Literary Fiction"
44936,Refactoring: Improving the Design of Existing Code,Martin Fowler/Kent Beck/Don Roberts/Erich Gamma,4.24,0201485672,9780201485677,eng,431,6086,222,7/8/1999,Addison-Wesley Professional,"Computer Science,Programming;Science,Technology;Science,Computer Science;Computer Science,Software;Computer Science,Technical;Nonfiction;Computer Science,Coding;Computer Science,Computers;Reference;Science,Engineering"
5349,The Rainmaker,John Grisham,3.94,0385339607,9780385339605,eng,419,151818,1489,9/27/2005,Delta,"Fiction;Thriller;Mystery;Thriller,Legal Thriller;Mystery,Crime;Suspense;Thriller,Mystery Thriller;Law;Novels;Adult Fiction"
27999,Close Range,Annie Proulx,3.99,0684852225,9780684852225,eng,285,12555,799,2/10/2000,Scribner,"Short Stories;Fiction;Westerns;LGBT;Literature;Literature,American;Contemporary;Literary Fiction;The United States Of America;LGBT,Queer"
